BeginDate,Type,Mw
07/08/2024 03:00,actual,13628
07/08/2024 03:05,actual,13619
07/08/2024 03:10,actual,13592
07/08/2024 03:15,actual,13568
07/08/2024 03:20,actual,13535
07/08/2024 03:25,actual,13500
07/08/2024 03:30,actual,13509
07/08/2024 03:35,actual,13488
07/08/2024 03:40,actual,13445
07/08/2024 03:45,actual,13443
07/08/2024 03:50,actual,13392
07/08/2024 03:55,actual,13407
07/08/2024 04:00,actual,13411
07/08/2024 04:05,actual,13451
07/08/2024 04:10,actual,13469
07/08/2024 04:15,actual,13450
07/08/2024 04:20,actual,13455
07/08/2024 04:25,actual,13476
07/08/2024 04:30,actual,13497
07/08/2024 04:35,actual,13522
07/08/2024 04:40,actual,13516
07/08/2024 04:45,actual,13524
07/08/2024 04:50,actual,13537
07/08/2024 04:55,actual,13555
07/08/2024 05:00,actual,13617
07/08/2024 05:05,actual,13754
07/08/2024 05:10,actual,13797
07/08/2024 05:15,actual,13825
07/08/2024 05:20,actual,13833
07/08/2024 05:25,actual,13861
07/08/2024 05:30,actual,13865
07/08/2024 05:35,actual,13927
07/08/2024 05:40,actual,13953
07/08/2024 05:45,actual,13994
07/08/2024 05:50,actual,14049
07/08/2024 05:55,actual,14145
07/08/2024 06:00,actual,14252
07/08/2024 06:05,actual,14431
07/08/2024 06:10,actual,14565
07/08/2024 06:15,actual,14619
07/08/2024 06:20,actual,14723
07/08/2024 06:25,actual,14758
07/08/2024 06:30,actual,14827
07/08/2024 06:35,actual,14914
07/08/2024 06:40,actual,15017
07/08/2024 06:45,actual,15093
07/08/2024 06:50,actual,15212
07/08/2024 06:55,actual,15275
07/08/2024 07:00,actual,15338
07/08/2024 07:05,actual,15474
07/08/2024 07:10,actual,15564
07/08/2024 07:15,actual,15642
07/08/2024 07:20,actual,15671
07/08/2024 07:25,actual,15733
07/08/2024 07:30,actual,15779
07/08/2024 07:35,actual,15819
07/08/2024 07:40,actual,15864
07/08/2024 07:45,actual,15863
07/08/2024 07:50,actual,15899
07/08/2024 07:55,actual,15904
07/08/2024 08:00,actual,15970
07/08/2024 08:05,actual,16044
07/08/2024 08:10,actual,16058
07/08/2024 08:15,actual,16124
07/08/2024 08:20,actual,16074
07/08/2024 08:25,actual,16096
07/08/2024 08:30,actual,16145
07/08/2024 08:35,actual,16129
07/08/2024 08:40,actual,16163
07/08/2024 08:45,actual,16205
07/08/2024 08:50,actual,16223
07/08/2024 08:55,actual,16253
07/08/2024 09:00,actual,16303
07/08/2024 09:05,actual,16291
07/08/2024 09:10,actual,16322
07/08/2024 09:15,actual,16355
07/08/2024 09:20,actual,16400
07/08/2024 09:25,actual,16445
07/08/2024 09:30,actual,16442
07/08/2024 09:35,actual,16505
07/08/2024 09:40,actual,16529
07/08/2024 09:45,actual,16558
07/08/2024 09:50,actual,16585
07/08/2024 09:55,actual,16669
07/08/2024 10:00,actual,16763
07/08/2024 10:05,actual,16737
07/08/2024 10:10,actual,16779
07/08/2024 10:15,actual,16852
07/08/2024 10:20,actual,16923
07/08/2024 10:25,actual,16944
07/08/2024 10:30,actual,17033
07/08/2024 10:35,actual,17092
07/08/2024 10:40,actual,17144
07/08/2024 10:45,actual,17170
07/08/2024 10:50,actual,17259
07/08/2024 10:55,actual,17318
07/08/2024 11:00,actual,17441
07/08/2024 11:05,actual,17462
07/08/2024 11:10,actual,17536
07/08/2024 11:15,actual,17628
07/08/2024 11:20,actual,17726
07/08/2024 11:25,actual,17747
07/08/2024 11:30,actual,17761
07/08/2024 11:35,actual,17842
07/08/2024 11:40,actual,17914
07/08/2024 11:45,actual,17988
07/08/2024 11:50,actual,18019
07/08/2024 11:55,actual,18120
07/08/2024 12:00,actual,18169
07/08/2024 12:05,actual,18233
07/08/2024 12:10,actual,18265
07/08/2024 12:15,actual,18323
07/08/2024 12:20,actual,18402
07/08/2024 12:25,actual,18498
07/08/2024 12:30,actual,18582
07/08/2024 12:35,actual,18694
07/08/2024 12:40,actual,18756
07/08/2024 12:45,actual,18846
07/08/2024 12:50,actual,18929
07/08/2024 12:55,actual,18981
07/08/2024 13:00,actual,19115
07/08/2024 13:05,actual,19156
07/08/2024 13:10,actual,19220
07/08/2024 13:15,actual,19295
07/08/2024 13:20,actual,19385
07/08/2024 13:25,actual,19429
07/08/2024 13:30,actual,19499
07/08/2024 13:35,actual,19526
07/08/2024 13:40,actual,19656
07/08/2024 13:45,actual,19669
07/08/2024 13:50,actual,19726
07/08/2024 13:55,actual,19790
07/08/2024 14:00,actual,19814
07/08/2024 14:05,actual,19894
07/08/2024 14:10,actual,19958
07/08/2024 14:15,actual,20010
07/08/2024 14:20,actual,20068
07/08/2024 14:25,actual,20113
07/08/2024 14:30,actual,20178
07/08/2024 14:35,actual,20257
07/08/2024 14:40,actual,20321
07/08/2024 14:45,actual,20355
07/08/2024 14:50,actual,20472
07/08/2024 14:55,actual,20462
07/08/2024 15:00,actual,20513
07/08/2024 15:05,actual,20583
07/08/2024 15:10,actual,20607
07/08/2024 15:15,actual,20763
07/08/2024 15:20,actual,20844
07/08/2024 15:25,actual,20812
07/08/2024 15:30,actual,20898
07/08/2024 15:35,actual,20974
07/08/2024 15:40,actual,21093
07/08/2024 15:45,actual,21132
07/08/2024 15:50,actual,21189
07/08/2024 15:55,actual,21277
07/08/2024 16:00,actual,21331
07/08/2024 16:05,actual,21393
07/08/2024 16:10,actual,21481
07/08/2024 16:15,actual,21586
07/08/2024 16:20,actual,21667
07/08/2024 16:25,actual,21771
07/08/2024 16:30,actual,21892
07/08/2024 16:35,actual,21980
07/08/2024 16:40,actual,22063
07/08/2024 16:45,actual,22203
07/08/2024 16:50,actual,22241
07/08/2024 16:55,actual,22294
07/08/2024 17:00,actual,22128
07/08/2024 17:05,actual,22103
07/08/2024 17:10,actual,22199
07/08/2024 17:15,actual,22323
07/08/2024 17:20,actual,22419
07/08/2024 17:25,actual,22555
07/08/2024 17:30,actual,22610
07/08/2024 17:35,actual,22697
07/08/2024 17:40,actual,22812
07/08/2024 17:45,actual,22910
07/08/2024 17:50,actual,23041
07/08/2024 17:55,actual,23047
07/08/2024 18:00,actual,22993
07/08/2024 18:05,actual,22961
07/08/2024 18:10,actual,23042
07/08/2024 18:15,actual,23101
07/08/2024 18:20,actual,23142
07/08/2024 18:25,actual,23145
07/08/2024 18:30,actual,23237
07/08/2024 18:35,actual,23244
07/08/2024 18:40,actual,23253
07/08/2024 18:45,actual,23253
07/08/2024 18:50,actual,23249
07/08/2024 18:55,actual,23269
07/08/2024 19:00,actual,23217
07/08/2024 19:05,actual,23151
07/08/2024 19:10,actual,23144
07/08/2024 19:15,actual,23098
07/08/2024 19:20,actual,23047
07/08/2024 19:25,actual,22978
07/08/2024 19:30,actual,22868
07/08/2024 19:35,actual,22828
07/08/2024 19:40,actual,22758
07/08/2024 19:45,actual,22645
07/08/2024 19:50,actual,22689
07/08/2024 19:55,actual,22609
07/08/2024 20:00,actual,22570
07/08/2024 20:05,actual,22541
07/08/2024 20:10,actual,22489
07/08/2024 20:15,actual,22414
07/08/2024 20:20,actual,22405
07/08/2024 20:25,actual,22353
07/08/2024 20:30,actual,22300
07/08/2024 20:35,actual,22223
07/08/2024 20:40,actual,22176
07/08/2024 20:45,actual,22145
07/08/2024 20:50,actual,22046
07/08/2024 20:55,actual,22022
07/08/2024 21:00,actual,21887
07/08/2024 21:05,actual,21762
07/08/2024 21:10,actual,21648
07/08/2024 21:15,actual,21565
07/08/2024 21:20,actual,21408
07/08/2024 21:25,actual,21301
07/08/2024 21:30,actual,21177
07/08/2024 21:35,actual,21107
07/08/2024 21:40,actual,20959
07/08/2024 21:45,actual,20831
07/08/2024 21:50,actual,20693
07/08/2024 21:55,actual,20512
07/08/2024 22:00,actual,20354
07/08/2024 22:05,actual,20179
07/08/2024 22:10,actual,19985
07/08/2024 22:15,actual,19852
07/08/2024 22:20,actual,19709
07/08/2024 22:25,actual,19587
07/08/2024 22:30,actual,19435
07/08/2024 22:35,actual,19316
07/08/2024 22:40,actual,19129
07/08/2024 22:45,actual,18970
07/08/2024 22:50,actual,18789
07/08/2024 22:55,actual,18681
07/08/2024 23:00,actual,18519
07/08/2024 23:05,actual,18397
07/08/2024 23:10,actual,18251
07/08/2024 23:15,actual,18135
07/08/2024 23:20,actual,17995
07/08/2024 23:25,actual,17867
07/08/2024 23:30,actual,17742
07/08/2024 23:35,actual,17599
07/08/2024 23:40,actual,17490
07/08/2024 23:45,actual,17341
07/08/2024 23:50,actual,17248
07/08/2024 23:55,actual,17155
